# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-31 07:34:21 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10126000 BEAR RIVER NEAR CORINNE, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10126000
#            TS   parameter     statistic     Description
#        143472       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143472_00060_00003	143472_00060_00003_cd
USGS	10126000	1985-01-22	3010	A
USGS	10126000	1985-01-23	3000	A
USGS	10126000	1985-01-24	2980	A
USGS	10126000	1985-01-25	2880	A
USGS	10126000	1985-01-26	2700	A
USGS	10126000	1985-01-27	2620	A
USGS	10126000	1985-01-28	2620	A
USGS	10126000	1985-01-29	2680	A
USGS	10126000	1985-01-30	2720	A
USGS	10126000	1985-01-31	2780	A
USGS	10126000	1985-02-01	2800	A
USGS	10126000	1985-02-02	2820	A
USGS	10126000	1985-02-03	2780	A
USGS	10126000	1985-02-04	3040	A
USGS	10126000	1985-02-05	2220	A
USGS	10126000	1985-02-06	2680	A
USGS	10126000	1985-02-07	2080	A
USGS	10126000	1985-02-08	2680	A
USGS	10126000	1985-02-09	2380	A
USGS	10126000	1985-02-10	2660	A
USGS	10126000	1985-02-11	2360	A
USGS	10126000	1985-02-12	2560	A
USGS	10126000	1985-02-13	3080	A
USGS	10126000	1985-02-14	2740	A
USGS	10126000	1985-02-15	2620	A
USGS	10126000	1985-02-16	2540	A
USGS	10126000	1985-02-17	2160	A
USGS	10126000	1985-02-18	3100	A
USGS	10126000	1985-02-19	2600	A
USGS	10126000	1985-02-20	2980	A
USGS	10126000	1985-02-21	2910	A
USGS	10126000	1985-02-22	2860	A
USGS	10126000	1985-02-23	2900	A
USGS	10126000	1985-02-24	2820	A
USGS	10126000	1985-02-25	2700	A
USGS	10126000	1985-02-26	2320	A
USGS	10126000	1985-02-27	3350	A
USGS	10126000	1985-02-28	2760	A
USGS	10126000	1985-03-01	2880	A
USGS	10126000	1985-03-02	2760	A
USGS	10126000	1985-03-03	3200	A
USGS	10126000	1985-03-04	3280	A
USGS	10126000	1985-03-05	3280	A
USGS	10126000	1985-03-06	3320	A
USGS	10126000	1985-03-07	3220	A
USGS	10126000	1985-03-08	3400	A
USGS	10126000	1985-03-09	3600	A
USGS	10126000	1985-03-10	3580	A
USGS	10126000	1985-03-11	3560	A
USGS	10126000	1985-03-12	3540	A
USGS	10126000	1985-03-13	3460	A
USGS	10126000	1985-03-14	2840	A
USGS	10126000	1985-03-15	3580	A
USGS	10126000	1985-03-16	3520	A
USGS	10126000	1985-03-17	3400	A
USGS	10126000	1985-03-18	3200	A
USGS	10126000	1985-03-19	3460	A
USGS	10126000	1985-03-20	3520	A
USGS	10126000	1985-03-21	3680	A
USGS	10126000	1985-03-22	3720	A
USGS	10126000	1985-03-23	3780	A
USGS	10126000	1985-03-24	3900	A
USGS	10126000	1985-03-25	4140	A
USGS	10126000	1985-03-26	4400	A
USGS	10126000	1985-03-27	4580	A
USGS	10126000	1985-03-28	4860	A
USGS	10126000	1985-03-29	4960	A
USGS	10126000	1985-03-30	5000	A
USGS	10126000	1985-03-31	4900	A
USGS	10126000	1985-04-01	4940	A
USGS	10126000	1985-04-02	4900	A
USGS	10126000	1985-04-03	5000	A
USGS	10126000	1985-04-04	5500	A
USGS	10126000	1985-04-05	7200	A
USGS	10126000	1985-04-06	8400	A
USGS	10126000	1985-04-07	9000	A
USGS	10126000	1985-04-08	9400	A
USGS	10126000	1985-04-09	9300	A
USGS	10126000	1985-04-10	9200	A
USGS	10126000	1985-04-11	9000	A
USGS	10126000	1985-04-12	9000	A
USGS	10126000	1985-04-13	9000	A
USGS	10126000	1985-04-14	9000	A
USGS	10126000	1985-04-15	9000	A
USGS	10126000	1985-04-16	8900	A
USGS	10126000	1985-04-17	8200	A
USGS	10126000	1985-04-18	8700	A
USGS	10126000	1985-04-19	8600	A
USGS	10126000	1985-04-20	7600	A
USGS	10126000	1985-04-21	7000	A
USGS	10126000	1985-04-22	6600	A
USGS	10126000	1985-04-23	6400	A
USGS	10126000	1985-04-24	6200	A
USGS	10126000	1985-04-25	5800	A
USGS	10126000	1985-04-26	5600	A
USGS	10126000	1985-04-27	5400	A
USGS	10126000	1985-04-28	5200	A
USGS	10126000	1985-04-29	5000	A
USGS	10126000	1985-04-30	4700	A
USGS	10126000	1985-05-01	4300	A
USGS	10126000	1985-05-02	3950	A
USGS	10126000	1985-05-03	3650	A
USGS	10126000	1985-05-04	3800	A
USGS	10126000	1985-05-05	3900	A
USGS	10126000	1985-05-06	3900	A
USGS	10126000	1985-05-07	4090	A
USGS	10126000	1985-05-08	4080	A
USGS	10126000	1985-05-09	4020	A
USGS	10126000	1985-05-10	3910	A
USGS	10126000	1985-05-11	3610	A
USGS	10126000	1985-05-12	3730	A
USGS	10126000	1985-05-13	3820	A
USGS	10126000	1985-05-14	3920	A
USGS	10126000	1985-05-15	3950	A
USGS	10126000	1985-05-16	3960	A
USGS	10126000	1985-05-17	3760	A
USGS	10126000	1985-05-18	3610	A
USGS	10126000	1985-05-19	3560	A
USGS	10126000	1985-05-20	3530	A
USGS	10126000	1985-05-21	3470	A
USGS	10126000	1985-05-22	2960	A
USGS	10126000	1985-05-23	3250	A
USGS	10126000	1985-05-24	3360	A
USGS	10126000	1985-05-25	3380	A
USGS	10126000	1985-05-26	2940	A
USGS	10126000	1985-05-27	2770	A
USGS	10126000	1985-05-28	2820	A
USGS	10126000	1985-05-29	2540	A
USGS	10126000	1985-05-30	2060	A
USGS	10126000	1985-05-31	2340	A
USGS	10126000	1985-06-01	2290	A
USGS	10126000	1985-06-02	1910	A
USGS	10126000	1985-06-03	1860	A
USGS	10126000	1985-06-04	1780	A
USGS	10126000	1985-06-05	1640	A
USGS	10126000	1985-06-06	1280	A
USGS	10126000	1985-06-07	1440	A
USGS	10126000	1985-06-08	887	A
USGS	10126000	1985-06-09	1010	A
USGS	10126000	1985-06-10	683	A
USGS	10126000	1985-06-11	664	A
USGS	10126000	1985-06-12	549	A
USGS	10126000	1985-06-13	514	A
USGS	10126000	1985-06-14	404	A
USGS	10126000	1985-06-15	383	A
USGS	10126000	1985-06-16	354	A
USGS	10126000	1985-06-17	322	A
USGS	10126000	1985-06-18	308	A
USGS	10126000	1985-06-19	300	A
USGS	10126000	1985-06-20	291	A
USGS	10126000	1985-06-21	250	A
USGS	10126000	1985-06-22	241	A
USGS	10126000	1985-06-23	246	A
USGS	10126000	1985-06-24	222	A
USGS	10126000	1985-06-25	196	A
USGS	10126000	1985-06-26	210	A
USGS	10126000	1985-06-27	239	A
USGS	10126000	1985-06-28	252	A
USGS	10126000	1985-06-29	291	A
USGS	10126000	1985-06-30	410	A
USGS	10126000	1985-07-01	538	A
USGS	10126000	1985-07-02	409	A
USGS	10126000	1985-07-03	444	A
USGS	10126000	1985-07-04	493	A
USGS	10126000	1985-07-05	500	A
USGS	10126000	1985-07-06	499	A
USGS	10126000	1985-07-07	622	A
USGS	10126000	1985-07-08	641	A
USGS	10126000	1985-07-09	561	A
USGS	10126000	1985-07-10	717	A
USGS	10126000	1985-07-11	766	A
USGS	10126000	1985-07-12	835	A
USGS	10126000	1985-07-13	704	A
USGS	10126000	1985-07-14	738	A
USGS	10126000	1985-07-15	911	A
USGS	10126000	1985-07-16	1040	A
USGS	10126000	1985-07-17	1210	A
USGS	10126000	1985-07-18	1140	A
USGS	10126000	1985-07-19	1080	A
USGS	10126000	1985-07-20	1260	A
USGS	10126000	1985-07-21	1200	A
USGS	10126000	1985-07-22	1310	A
USGS	10126000	1985-07-23	1430	A
USGS	10126000	1985-07-24	1870	A
USGS	10126000	1985-07-25	1860	A
USGS	10126000	1985-07-26	1920	A
USGS	10126000	1985-07-27	1580	A
USGS	10126000	1985-07-28	1660	A
USGS	10126000	1985-07-29	1880	A
USGS	10126000	1985-07-30	1750	A
USGS	10126000	1985-07-31	1580	A
USGS	10126000	1985-08-01	1790	A
USGS	10126000	1985-08-02	1650	A
USGS	10126000	1985-08-03	1610	A
USGS	10126000	1985-08-04	1480	A
USGS	10126000	1985-08-05	1500	A
USGS	10126000	1985-08-06	1350	A
USGS	10126000	1985-08-07	1500	A
USGS	10126000	1985-08-08	1270	A
USGS	10126000	1985-08-09	1030	A
USGS	10126000	1985-08-10	1220	A
USGS	10126000	1985-08-11	1070	A
USGS	10126000	1985-08-12	1100	A
USGS	10126000	1985-08-13	1310	A
USGS	10126000	1985-08-14	1140	A
USGS	10126000	1985-08-15	1050	A
USGS	10126000	1985-08-16	1140	A
USGS	10126000	1985-08-17	1180	A
USGS	10126000	1985-08-18	1050	A
USGS	10126000	1985-08-19	1280	A
USGS	10126000	1985-08-20	1020	A
USGS	10126000	1985-08-21	1120	A
USGS	10126000	1985-08-22	1120	A
USGS	10126000	1985-08-23	1100	A
USGS	10126000	1985-08-24	1050	A
USGS	10126000	1985-08-25	1140	A
USGS	10126000	1985-08-26	1130	A
USGS	10126000	1985-08-27	1210	A
USGS	10126000	1985-08-28	1170	A
USGS	10126000	1985-08-29	1100	A
USGS	10126000	1985-08-30	1110	A
USGS	10126000	1985-08-31	1080	A
USGS	10126000	1985-09-01	937	A
USGS	10126000	1985-09-02	1090	A
USGS	10126000	1985-09-03	1340	A
USGS	10126000	1985-09-04	1560	A
USGS	10126000	1985-09-05	1570	A
USGS	10126000	1985-09-06	1680	A
USGS	10126000	1985-09-07	1640	A
USGS	10126000	1985-09-08	1490	A
USGS	10126000	1985-09-09	1560	A
USGS	10126000	1985-09-10	1590	A
USGS	10126000	1985-09-11	1730	A
USGS	10126000	1985-09-12	1590	A
USGS	10126000	1985-09-13	2080	A
USGS	10126000	1985-09-14	1810	A
USGS	10126000	1985-09-15	1920	A
USGS	10126000	1985-09-16	1740	A
USGS	10126000	1985-09-17	1960	A
USGS	10126000	1985-09-18	1660	A
USGS	10126000	1985-09-19	2030	A
USGS	10126000	1985-09-20	1850	A
USGS	10126000	1985-09-21	2020	A
USGS	10126000	1985-09-22	2090	A
USGS	10126000	1985-09-23	1900	A
USGS	10126000	1985-09-24	2050	A
USGS	10126000	1985-09-25	1880	A
USGS	10126000	1985-09-26	1850	A
USGS	10126000	1985-09-27	1880	A
USGS	10126000	1985-09-28	1860	A
USGS	10126000	1985-09-29	1870	A
USGS	10126000	1985-09-30	1920	A
USGS	10126000	1985-10-01	1930	A
USGS	10126000	1985-10-02	1930	A
USGS	10126000	1985-10-03	1880	A
USGS	10126000	1985-10-04	1860	A
USGS	10126000	1985-10-05	1930	A
USGS	10126000	1985-10-06	1970	A
USGS	10126000	1985-10-07	2020	A
USGS	10126000	1985-10-08	1990	A
USGS	10126000	1985-10-09	1960	A
USGS	10126000	1985-10-10	1870	A
USGS	10126000	1985-10-11	1930	A
USGS	10126000	1985-10-12	1960	A
USGS	10126000	1985-10-13	2000	A
USGS	10126000	1985-10-14	2020	A
USGS	10126000	1985-10-15	2040	A
USGS	10126000	1985-10-16	2090	A
USGS	10126000	1985-10-17	2120	A
USGS	10126000	1985-10-18	2110	A
USGS	10126000	1985-10-19	2030	A
USGS	10126000	1985-10-20	1840	A
USGS	10126000	1985-10-21	1860	A
USGS	10126000	1985-10-22	2080	A
USGS	10126000	1985-10-23	2100	A
USGS	10126000	1985-10-24	1970	A
USGS	10126000	1985-10-25	2040	A
USGS	10126000	1985-10-26	2070	A
USGS	10126000	1985-10-27	2090	A
USGS	10126000	1985-10-28	2090	A
USGS	10126000	1985-10-29	2050	A
USGS	10126000	1985-10-30	2080	A
USGS	10126000	1985-10-31	2220	A
USGS	10126000	1985-11-01	2360	A
USGS	10126000	1985-11-02	2420	A
USGS	10126000	1985-11-03	2590	A
USGS	10126000	1985-11-04	2910	A
USGS	10126000	1985-11-05	3090	A
USGS	10126000	1985-11-06	1590	A
USGS	10126000	1985-11-07	674	A
USGS	10126000	1985-11-08	1600	A
USGS	10126000	1985-11-09	2410	A
USGS	10126000	1985-11-10	2060	A
USGS	10126000	1985-11-11	2470	A
USGS	10126000	1985-11-12	2240	A
USGS	10126000	1985-11-13	2730	A
USGS	10126000	1985-11-14	2660	A
USGS	10126000	1985-11-15	2330	A
USGS	10126000	1985-11-16	2290	A
USGS	10126000	1985-11-17	2100	A
USGS	10126000	1985-11-18	2260	A
USGS	10126000	1985-11-19	2120	A
USGS	10126000	1985-11-20	1190	A
USGS	10126000	1985-11-21	2660	A
USGS	10126000	1985-11-22	3030	A
USGS	10126000	1985-11-23	3020	A
USGS	10126000	1985-11-24	2950	A
USGS	10126000	1985-11-25	2300	A
USGS	10126000	1985-11-26	2880	A
USGS	10126000	1985-11-27	2940	A
USGS	10126000	1985-11-28	2710	A
USGS	10126000	1985-11-29	2570	A
USGS	10126000	1985-11-30	2520	A
USGS	10126000	1985-12-01	2930	A
USGS	10126000	1985-12-02	2870	A
USGS	10126000	1985-12-03	2720	A
USGS	10126000	1985-12-04	2780	A
USGS	10126000	1985-12-05	3100	A
USGS	10126000	1985-12-06	3100	A
USGS	10126000	1985-12-07	2660	A
USGS	10126000	1985-12-08	2590	A
USGS	10126000	1985-12-09	2440	A
USGS	10126000	1985-12-10	2720	A
USGS	10126000	1985-12-11	2600	A
USGS	10126000	1985-12-12	2300	A
USGS	10126000	1985-12-13	2440	A
USGS	10126000	1985-12-14	2200	A
USGS	10126000	1985-12-15	2120	A
USGS	10126000	1985-12-16	2560	A
USGS	10126000	1985-12-17	2100	A
USGS	10126000	1985-12-18	2300	A
USGS	10126000	1985-12-19	2400	A
USGS	10126000	1985-12-20	2320	A
USGS	10126000	1985-12-21	2480	A
USGS	10126000	1985-12-22	2400	A
USGS	10126000	1985-12-23	2300	A
USGS	10126000	1985-12-24	2200	A
USGS	10126000	1985-12-25	2000	A
USGS	10126000	1985-12-26	1780	A
USGS	10126000	1985-12-27	2180	A
USGS	10126000	1985-12-28	2000	A
USGS	10126000	1985-12-29	2000	A
USGS	10126000	1985-12-30	2000	A
USGS	10126000	1985-12-31	2060	A
USGS	10126000	1986-01-01	2100	A
USGS	10126000	1986-01-02	2500	A
USGS	10126000	1986-01-03	2300	A
USGS	10126000	1986-01-04	2400	A
USGS	10126000	1986-01-05	2220	A
USGS	10126000	1986-01-06	2480	A
USGS	10126000	1986-01-07	2220	A
USGS	10126000	1986-01-08	2380	A
USGS	10126000	1986-01-09	2240	A
USGS	10126000	1986-01-10	2200	A
USGS	10126000	1986-01-11	1920	A
USGS	10126000	1986-01-12	1900	A
USGS	10126000	1986-01-13	2000	A
USGS	10126000	1986-01-14	2200	A
USGS	10126000	1986-01-15	2000	A
USGS	10126000	1986-01-16	1940	A
USGS	10126000	1986-01-17	1800	A
USGS	10126000	1986-01-18	1740	A
USGS	10126000	1986-01-19	2260	A
USGS	10126000	1986-01-20	3160	A
USGS	10126000	1986-01-21	2800	A
USGS	10126000	1986-01-22	2800	A
USGS	10126000	1986-01-23	2900	A
USGS	10126000	1986-01-24	2600	A
USGS	10126000	1986-01-25	2400	A
USGS	10126000	1986-01-26	2400	A
USGS	10126000	1986-01-27	2460	A
USGS	10126000	1986-01-28	2460	A
USGS	10126000	1986-01-29	2220	A
USGS	10126000	1986-01-30	2300	A
USGS	10126000	1986-01-31	2400	A
USGS	10126000	1986-02-01	2880	A
USGS	10126000	1986-02-02	3100	A
USGS	10126000	1986-02-03	3300	A
USGS	10126000	1986-02-04	3700	A
USGS	10126000	1986-02-05	3900	A
USGS	10126000	1986-02-06	3700	A
USGS	10126000	1986-02-07	3500	A
USGS	10126000	1986-02-08	3300	A
USGS	10126000	1986-02-09	3260	A
USGS	10126000	1986-02-10	2340	A
USGS	10126000	1986-02-11	2700	A
USGS	10126000	1986-02-12	2780	A
USGS	10126000	1986-02-13	2400	A
USGS	10126000	1986-02-14	3400	A
USGS	10126000	1986-02-15	3900	A
USGS	10126000	1986-02-16	5100	A
USGS	10126000	1986-02-17	8400	A
USGS	10126000	1986-02-18	10300	A
USGS	10126000	1986-02-19	11400	A
USGS	10126000	1986-02-20	12000	A
USGS	10126000	1986-02-21	10800	A
USGS	10126000	1986-02-22	10400	A
USGS	10126000	1986-02-23	9800	A
USGS	10126000	1986-02-24	9200	A
USGS	10126000	1986-02-25	8800	A
USGS	10126000	1986-02-26	8100	A
USGS	10126000	1986-02-27	7600	A
USGS	10126000	1986-02-28	7000	A
USGS	10126000	1986-03-01	6670	A
USGS	10126000	1986-03-02	6440	A
USGS	10126000	1986-03-03	6330	A
USGS	10126000	1986-03-04	6100	A
USGS	10126000	1986-03-05	5930	A
USGS	10126000	1986-03-06	5890	A
USGS	10126000	1986-03-07	5870	A
USGS	10126000	1986-03-08	5810	A
USGS	10126000	1986-03-09	5770	A
USGS	10126000	1986-03-10	5940	A
USGS	10126000	1986-03-11	6490	A
USGS	10126000	1986-03-12	7040	A
USGS	10126000	1986-03-13	7600	A
USGS	10126000	1986-03-14	7680	A
USGS	10126000	1986-03-15	7590	A
USGS	10126000	1986-03-16	7170	A
USGS	10126000	1986-03-17	6610	A
USGS	10126000	1986-03-18	6000	A
USGS	10126000	1986-03-19	5810	A
USGS	10126000	1986-03-20	5770	A
USGS	10126000	1986-03-21	5750	A
USGS	10126000	1986-03-22	5570	A
USGS	10126000	1986-03-23	5410	A
USGS	10126000	1986-03-24	5260	A
USGS	10126000	1986-03-25	5160	A
USGS	10126000	1986-03-26	5130	A
USGS	10126000	1986-03-27	5130	A
USGS	10126000	1986-03-28	5130	A
USGS	10126000	1986-03-29	5230	A
USGS	10126000	1986-03-30	5430	A
USGS	10126000	1986-03-31	5550	A
USGS	10126000	1986-04-01	5880	A
USGS	10126000	1986-04-02	6360	A
USGS	10126000	1986-04-03	6750	A
USGS	10126000	1986-04-04	7230	A
USGS	10126000	1986-04-05	7790	A
USGS	10126000	1986-04-06	7730	A
USGS	10126000	1986-04-07	7240	A
USGS	10126000	1986-04-08	6870	A
USGS	10126000	1986-04-09	6680	A
USGS	10126000	1986-04-10	6510	A
USGS	10126000	1986-04-11	6500	A
USGS	10126000	1986-04-12	6500	A
USGS	10126000	1986-04-13	6510	A
USGS	10126000	1986-04-14	6500	A
USGS	10126000	1986-04-15	6610	A
USGS	10126000	1986-04-16	6780	A
USGS	10126000	1986-04-17	6830	A
USGS	10126000	1986-04-18	6750	A
USGS	10126000	1986-04-19	6760	A
USGS	10126000	1986-04-20	6850	A
USGS	10126000	1986-04-21	6700	A
USGS	10126000	1986-04-22	6400	A
USGS	10126000	1986-04-23	6280	A
USGS	10126000	1986-04-24	6320	A
USGS	10126000	1986-04-25	6560	A
USGS	10126000	1986-04-26	7020	A
USGS	10126000	1986-04-27	7830	A
USGS	10126000	1986-04-28	8830	A
USGS	10126000	1986-04-29	9630	A
USGS	10126000	1986-04-30	9910	A
USGS	10126000	1986-05-01	9900	A
USGS	10126000	1986-05-02	9740	A
USGS	10126000	1986-05-03	9170	A
USGS	10126000	1986-05-04	8510	A
USGS	10126000	1986-05-05	8140	A
USGS	10126000	1986-05-06	7830	A
USGS	10126000	1986-05-07	8040	A
USGS	10126000	1986-05-08	8380	A
USGS	10126000	1986-05-09	8730	A
USGS	10126000	1986-05-10	8940	A
USGS	10126000	1986-05-11	9030	A
USGS	10126000	1986-05-12	8860	A
USGS	10126000	1986-05-13	8550	A
USGS	10126000	1986-05-14	8370	A
USGS	10126000	1986-05-15	8190	A
USGS	10126000	1986-05-16	7990	A
USGS	10126000	1986-05-17	7760	A
USGS	10126000	1986-05-18	7440	A
USGS	10126000	1986-05-19	7190	A
USGS	10126000	1986-05-20	7050	A
USGS	10126000	1986-05-21	6990	A
USGS	10126000	1986-05-22	6950	A
USGS	10126000	1986-05-23	6980	A
USGS	10126000	1986-05-24	7170	A
USGS	10126000	1986-05-25	7330	A
USGS	10126000	1986-05-26	7340	A
USGS	10126000	1986-05-27	7170	A
USGS	10126000	1986-05-28	6970	A
USGS	10126000	1986-05-29	7000	A
USGS	10126000	1986-05-30	7200	A
USGS	10126000	1986-05-31	7600	A
USGS	10126000	1986-06-01	7700	A
USGS	10126000	1986-06-02	7700	A
USGS	10126000	1986-06-03	7700	A
USGS	10126000	1986-06-04	7800	A
USGS	10126000	1986-06-05	7800	A
USGS	10126000	1986-06-06	7800	A
USGS	10126000	1986-06-07	7800	A
USGS	10126000	1986-06-08	7800	A
USGS	10126000	1986-06-09	7800	A
USGS	10126000	1986-06-10	7600	A
USGS	10126000	1986-06-11	7390	A
USGS	10126000	1986-06-12	7280	A
USGS	10126000	1986-06-13	7120	A
USGS	10126000	1986-06-14	6760	A
USGS	10126000	1986-06-15	6500	A
USGS	10126000	1986-06-16	6460	A
USGS	10126000	1986-06-17	6500	A
USGS	10126000	1986-06-18	6510	A
USGS	10126000	1986-06-19	6420	A
USGS	10126000	1986-06-20	6210	A
USGS	10126000	1986-06-21	6020	A
USGS	10126000	1986-06-22	5810	A
USGS	10126000	1986-06-23	5670	A
USGS	10126000	1986-06-24	5520	A
USGS	10126000	1986-06-25	5320	A
USGS	10126000	1986-06-26	5340	A
USGS	10126000	1986-06-27	5340	A
USGS	10126000	1986-06-28	5320	A
USGS	10126000	1986-06-29	5310	A
USGS	10126000	1986-06-30	5040	A
USGS	10126000	1986-07-01	4890	A
USGS	10126000	1986-07-02	4850	A
USGS	10126000	1986-07-03	4720	A
USGS	10126000	1986-07-04	4540	A
USGS	10126000	1986-07-05	4350	A
USGS	10126000	1986-07-06	4300	A
USGS	10126000	1986-07-07	4180	A
USGS	10126000	1986-07-08	4070	A
USGS	10126000	1986-07-09	3940	A
USGS	10126000	1986-07-10	3860	A
USGS	10126000	1986-07-11	3500	A
USGS	10126000	1986-07-12	3460	A
USGS	10126000	1986-07-13	3440	A
USGS	10126000	1986-07-14	3300	A
USGS	10126000	1986-07-15	3200	A
USGS	10126000	1986-07-16	3160	A
USGS	10126000	1986-07-17	2920	A
USGS	10126000	1986-07-18	2910	A
USGS	10126000	1986-07-19	2680	A
USGS	10126000	1986-07-20	2750	A
USGS	10126000	1986-07-21	2600	A
USGS	10126000	1986-07-22	2460	A
USGS	10126000	1986-07-23	2200	A
USGS	10126000	1986-07-24	2590	A
USGS	10126000	1986-07-25	2780	A
USGS	10126000	1986-07-26	2750	A
USGS	10126000	1986-07-27	2930	A
USGS	10126000	1986-07-28	2860	A
USGS	10126000	1986-07-29	2940	A
USGS	10126000	1986-07-30	3000	A
USGS	10126000	1986-07-31	3040	A
USGS	10126000	1986-08-01	3040	A
USGS	10126000	1986-08-02	3010	A
USGS	10126000	1986-08-03	2700	A
USGS	10126000	1986-08-04	2710	A
USGS	10126000	1986-08-05	2100	A
USGS	10126000	1986-08-06	2490	A
USGS	10126000	1986-08-07	2080	A
USGS	10126000	1986-08-08	2520	A
USGS	10126000	1986-08-09	1800	A
USGS	10126000	1986-08-10	2080	A
USGS	10126000	1986-08-11	2180	A
USGS	10126000	1986-08-12	1700	A
USGS	10126000	1986-08-13	2000	A
USGS	10126000	1986-08-14	2080	A
USGS	10126000	1986-08-15	1800	A
USGS	10126000	1986-08-16	1640	A
USGS	10126000	1986-08-17	2060	A
USGS	10126000	1986-08-18	1700	A
USGS	10126000	1986-08-19	1640	A
USGS	10126000	1986-08-20	2160	A
USGS	10126000	1986-08-21	2160	A
USGS	10126000	1986-08-22	2660	A
USGS	10126000	1986-08-23	2500	A
USGS	10126000	1986-08-24	2200	A
USGS	10126000	1986-08-25	2480	A
USGS	10126000	1986-08-26	2400	A
USGS	10126000	1986-08-27	2420	A
USGS	10126000	1986-08-28	2410	A
USGS	10126000	1986-08-29	2530	A
USGS	10126000	1986-08-30	2340	A
USGS	10126000	1986-08-31	2700	A
USGS	10126000	1986-09-01	2520	A
USGS	10126000	1986-09-02	2700	A
USGS	10126000	1986-09-03	2960	A
USGS	10126000	1986-09-04	3000	A
USGS	10126000	1986-09-05	2800	A
USGS	10126000	1986-09-06	3160	A
USGS	10126000	1986-09-07	2900	A
USGS	10126000	1986-09-08	3020	A
USGS	10126000	1986-09-09	2980	A
USGS	10126000	1986-09-10	2940	A
USGS	10126000	1986-09-11	2880	A
USGS	10126000	1986-09-12	2900	A
USGS	10126000	1986-09-13	3040	A
USGS	10126000	1986-09-14	3120	A
USGS	10126000	1986-09-15	3160	A
USGS	10126000	1986-09-16	3100	A
USGS	10126000	1986-09-17	3030	A
USGS	10126000	1986-09-18	3080	A
USGS	10126000	1986-09-19	3070	A
USGS	10126000	1986-09-20	3070	A
USGS	10126000	1986-09-21	3160	A
USGS	10126000	1986-09-22	3210	A
USGS	10126000	1986-09-23	3290	A
USGS	10126000	1986-09-24	3390	A
USGS	10126000	1986-09-25	3720	A
USGS	10126000	1986-09-26	3910	A
USGS	10126000	1986-09-27	3900	A
USGS	10126000	1986-09-28	3900	A
USGS	10126000	1986-09-29	3890	A
USGS	10126000	1986-09-30	3900	A
USGS	10126000	1986-10-01	3940	A
USGS	10126000	1986-10-02	3870	A
USGS	10126000	1986-10-03	3640	A
USGS	10126000	1986-10-04	2580	A
USGS	10126000	1986-10-05	2610	A
USGS	10126000	1986-10-06	2200	A
USGS	10126000	1986-10-07	2190	A
USGS	10126000	1986-10-08	2640	A
USGS	10126000	1986-10-09	3020	A
USGS	10126000	1986-10-10	3210	A
USGS	10126000	1986-10-11	3120	A
USGS	10126000	1986-10-12	3330	A
USGS	10126000	1986-10-13	3260	A
USGS	10126000	1986-10-14	3350	A
USGS	10126000	1986-10-15	3420	A
USGS	10126000	1986-10-16	3380	A
USGS	10126000	1986-10-17	3460	A
USGS	10126000	1986-10-18	3470	A
USGS	10126000	1986-10-19	3510	A
USGS	10126000	1986-10-20	3540	A
USGS	10126000	1986-10-21	3550	A
USGS	10126000	1986-10-22	3530	A
USGS	10126000	1986-10-23	3490	A
USGS	10126000	1986-10-24	3520	A
USGS	10126000	1986-10-25	3410	A
USGS	10126000	1986-10-26	3400	A
USGS	10126000	1986-10-27	3490	A
USGS	10126000	1986-10-28	3560	A
USGS	10126000	1986-10-29	3530	A
USGS	10126000	1986-10-30	3520	A
USGS	10126000	1986-10-31	3510	A
USGS	10126000	1986-11-01	3470	A
USGS	10126000	1986-11-02	3490	A
USGS	10126000	1986-11-03	3520	A
USGS	10126000	1986-11-04	3510	A
USGS	10126000	1986-11-05	3520	A
USGS	10126000	1986-11-06	3520	A
USGS	10126000	1986-11-07	3570	A
USGS	10126000	1986-11-08	3630	A
USGS	10126000	1986-11-09	3620	A
USGS	10126000	1986-11-10	3640	A
USGS	10126000	1986-11-11	3610	A
USGS	10126000	1986-11-12	3570	A
USGS	10126000	1986-11-13	3530	A
USGS	10126000	1986-11-14	3550	A
USGS	10126000	1986-11-15	3590	A
USGS	10126000	1986-11-16	3590	A
USGS	10126000	1986-11-17	3600	A
USGS	10126000	1986-11-18	3590	A
USGS	10126000	1986-11-19	3650	A
USGS	10126000	1986-11-20	3610	A
USGS	10126000	1986-11-21	3720	A
USGS	10126000	1986-11-22	3680	A
USGS	10126000	1986-11-23	3680	A
USGS	10126000	1986-11-24	3670	A
USGS	10126000	1986-11-25	3670	A
USGS	10126000	1986-11-26	3580	A
USGS	10126000	1986-11-27	3070	A
